編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXOMLLKOHGGFAF28CC,39,74.31,住家用,鋼筋混凝土造,71年8月30日,五層,
RPRRMLLKOHGGFAF97CC,26,833.03,商業用,鋼筋混凝土造,84年6月8日,十六層,
RPRRMLLKOHGGFAF97CC,26,13.56,共有部分,鋼筋混凝土造,84年6月8日,十六層,
RPRRMLLKOHGGFAF97CC,26,109.53,共有部分,鋼筋混凝土造,84年6月8日,十六層,
RPWNMLLKOHGGFGF68CC,8,47.73,住家用,鋼骨鋼筋混凝土造,101年12月20日,二十七層,
RPWNMLLKOHGGFGF68CC,8,.91,本共有部分項目有：公益設施出入口、緩衝空間、緊急發電機室、電信機房、公用電錶、及台電配電場所等６項。,鋼骨鋼筋混凝土造,101年12月20日,二十七層,
RPWNMLLKOHGGFGF68CC,8,19.76,本共有部分項目有：蓄水池、雨水儲存池、機械房、消防水池、消防泵浦室、排煙室、梯間、管道間、機車停車空間、管理員室、垃圾處理中心、水箱、梯廳、走道、中繼機房、視聽室、交誼室、集合住宅大廳、閱覽室、污水處理設施、社區中心、信箱室、樓梯間、電梯間、電梯機房雨遮及陽台等２７項。,鋼骨鋼筋混凝土造,101年12月20日,二十七層,
RPOOMLLKOHGGFGF97CC,8,75.84,住家用,鋼骨鋼筋混凝土造,101年12月20日,二十七層,
RPOOMLLKOHGGFGF97CC,8,1.43,本共有部分項目有：公益設施出入口、緩衝空間、緊急發電機室、電信機房、公用電錶、及台電配電場所等６項。,鋼骨鋼筋混凝土造,101年12月20日,二十七層,
RPOOMLLKOHGGFGF97CC,8,29.64,本共有部分項目有：蓄水池、雨水儲存池、機械房、消防水池、消防泵浦室、排煙室、梯間、管道間、機車停車空間、管理員室、垃圾處理中心、水箱、梯廳、走道、中繼機房、視聽室、交誼室、集合住宅大廳、閱覽室、污水處理設施、社區中心、信箱室、樓梯間、電梯間、電梯機房雨遮及陽台等２７項。,鋼骨鋼筋混凝土造,101年12月20日,二十七層,
RPXNMLLKOHGGFGF78CC,8,61.03,住家用,鋼骨鋼筋混凝土造,101年12月20日,二十七層,
