編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLLKOHGGFCA37CC,49,106.04,住家用,鋼筋混凝土造,61年6月15日,四層,
RPSNMLLKOHGGFBA27CC,11,258.39,一般事務所,鋼筋混凝土造,98年12月22日,十五層,
RPSNMLLKOHGGFBA27CC,11,8.59,本共有部分之項目有陽台，管理委員會使用空間，甲梯梯廳，乙梯梯廳，排煙室，樓梯，緊急用升降機，行動不便者使用升降機，台電配電場，管道等１０項。,鋼筋混凝土造,98年12月22日,十五層,
RPSNMLLKOHGGFBA27CC,11,87.90,本共有部分之項目有防空避難室兼停車場，機車停車空間，台電配電室，電信室，機房，管道，裝卸位，排煙室，甲梯梯廳，乙梯梯廳，樓梯，升降機，行動不便者使用升降機，緊急用升降機，停車空間，水箱，消防幫浦機房，緊急發電機室，垃圾集中處，等１９項。,鋼筋混凝土造,98年12月22日,十五層,
RPSNMLLKOHGGFBA27CC,11,58.01,本共有部分之項目有乙梯梯廳，排煙室，行動不便者使用升降機，管道，升降機，緊急用升降機，樓梯，電梯機房，消防水池，水箱等１０項。,鋼筋混凝土造,98年12月22日,十五層,
RPTNMLLKOHGGFCA47CC,1,342.94,本共有部分之項目有汽機車坡道、安全梯Ａ梯、安全梯Ｂ梯、貨梯、行動不便者電梯、安全梯兼行動不便者、梯廳、機電設備空間（供消防使用）、陽台、管理委員會室、電梯機房（升降機機械室）、水箱室、水箱、消防水池、台電配電場所、電錶箱、汽車坡道、機車停車空間、停車空間兼防空避難室、垃圾貯存室、截油槽、蓄水池、機電設備空間（供電信使用）、汽車停車空間、緊急發電機室、機房及消防幫浦室等２７項。,鋼骨造,108年12月17日,七層,
RPTNMLLKOHGGFCA47CC,1,500.70,餐飲業（酒店除外）（第２２組）,鋼骨造,108年12月17日,七層,
RPQNMLLKOHGGFBA07CC,10,54.41,住家用,鋼筋混凝土造,100年3月15日,十三層,
RPQNMLLKOHGGFBA07CC,10,8.14,本共有部分之項目有，通廊等１項。,鋼筋混凝土造,100年3月15日,十三層,
RPQNMLLKOHGGFBA07CC,10,23.76,本共有部分之項目有，防空避難室，台電配電室，樓梯，機房，消防泵浦室，消防泵浦，撒水泵浦，泵浦室，組合式水箱，電梯，梯廳兼排煙室，緊急升降機，騎樓，平台，水箱，機械室，電信室，升降機，等１８項。,鋼筋混凝土造,100年3月15日,十三層,
RPUNMLLKOHGGFCA57CC,1,342.94,本共有部分之項目有汽機車坡道、安全梯Ａ梯、安全梯Ｂ梯、貨梯、行動不便者電梯、安全梯兼行動不便者、梯廳、機電設備空間（供消防使用）、陽台、管理委員會室、電梯機房（升降機機械室）、水箱室、水箱、消防水池、台電配電場所、電錶箱、汽車坡道、機車停車空間、停車空間兼防空避難室、垃圾貯存室、截油槽、蓄水池、機電設備空間（供電信使用）、汽車停車空間、緊急發電機室、機房及消防幫浦室等２７項。,鋼骨造,108年12月17日,七層,
RPUNMLLKOHGGFCA57CC,1,500.70,餐飲業（酒店除外）（第２２組）,鋼骨造,108年12月17日,七層,
RPXOMLLKOHGGFBA87CC,12,85.98,住家用,鋼骨造,98年7月24日,十八層,
RPXOMLLKOHGGFBA87CC,12,25.73,共有部分,鋼骨造,98年7月24日,十八層,
RPXOMLLKOHGGFBA87CC,12,.19,共有部分,鋼骨造,98年7月24日,十八層,
RPXOMLLKOHGGFBA87CC,12,12.25,共有部分,鋼骨造,98年7月24日,十八層,
RPPOMLLKOHGGFCA17CC,14,98.35,商業用,鋼筋混凝土造,96年6月22日,十三層,
