編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPPNMLLKKIGGFDN08CB,坡道平面,1050000,23.14,
RPRNMLLKKIGGFDN28CB,坡道機械,450000,8.93,
RPSNMLLKKIGGFDN38CB,坡道平面,1050000,23.14,
RPTNMLLKKIGGFDN48CB,坡道平面,1000000,23.14,
RPQNMLLKKIGGFDN18CB,坡道平面,1050000,23.14,
RPWNMLLKKIGGFDN78CB,坡道機械,550000,11.57,
RPVNMLLKKIGGFDN68CB,坡道平面,1050000,23.14,
RPXNMLLKKIGGFDN88CB,坡道平面,1000000,23.14,
RPQOMLLKKIGGFDN28CB,坡道平面,1100000,23.14,
RPPNMLMKKIGGFFN48DB,一樓平面,0,,一樓
RPPOMLLKKIGGFDN18CB,坡道機械,450000,8.93,
RPPNMLNKKIGGFFN48CB,一樓平面,800000,,一樓
RPOOMLLKKIGGFDN08CB,坡道平面,950000,23.14,
RPQNMLNKKIGGFFN58CB,一樓平面,800000,,一樓
RPRNMLNKKIGGFFN68CB,一樓平面,800000,,一樓
RPPNMLOKKIGGFBN18CB,坡道平面,1200000,31.90,
RPPNMLOKKIGGFBN18CB,坡道平面,1250000,31.90,
RPUNMLLKKIGGFDN58CB,坡道機械,600000,8.93,
RPPNMLPKKIGGFDN48CB,坡道平面,1250000,29.88,
RPRNMLPKKIGGFDN68CB,坡道機械,800000,13.26,
RPRNMLPKKIGGFDN68CB,坡道機械,550000,13.26,
RPSNMLPKKIGGFDN78CB,坡道機械,800000,13.26,
RPSNMLPKKIGGFDN78CB,坡道機械,600000,13.26,
RPQNMLPKKIGGFDN58CB,坡道機械,800000,13.26,
RPQNMLPKKIGGFDN58CB,坡道機械,550000,13.26,
RPQNMLQKKIGGFBN58DB,坡道機械,700000,15.95,
RPRNMLQKKIGGFBN68DB,坡道機械,800000,15.95,
RPSNMLQKKIGGFBN78DB,坡道平面,1350000,32.31,
RPTNMLQKKIGGFBN88DB,坡道平面,1250000,32.31,
RPWNMLQKKIGGFBN56DB,坡道平面,1150000,32.31,
RPVNMLQKKIGGFBN09DB,坡道平面,1250000,32.31,
RPVNMLQKKIGGFBN09DB,坡道機械,600000,16.16,
RPUNMLQKKIGGFBN98DB,坡道平面,1150000,32.31,
RPXNMLQKKIGGFBN66DB,坡道平面,1150000,32.31,
RPOOMLQKKIGGFBN48DB,坡道平面,1350000,32.31,
RPPOMLQKKIGGFBN58DB,坡道平面,1250000,32.31,
RPSOMLQKKIGGFBN88DB,坡道平面,1250000,32.31,
RPSOMLQKKIGGFBN88DB,坡道機械,750000,16.16,
RPROMLQKKIGGFBN78DB,坡道機械,600000,15.95,
RPTOMLQKKIGGFBN98DB,坡道機械,850000,15.95,
RPTOMLQKKIGGFBN98DB,坡道機械,700000,15.95,
RPUOMLQKKIGGFBN09DB,坡道機械,800000,16.16,
RPVOMLQKKIGGFBN56DB,坡道機械,750000,16.16,
RPWOMLQKKIGGFBN66DB,坡道平面,1250000,32.31,
RPOPMLQKKIGGFBN58DB,坡道平面,1250000,32.31,
RPRPMLQKKIGGFBN88DB,坡道平面,1350000,32.31,
RPXOMLQKKIGGFBN76DB,坡道機械,800000,16.16,
RPPPMLQKKIGGFBN68DB,坡道平面,1250000,32.31,
RPQPMLQKKIGGFBN78DB,坡道機械,750000,16.16,
RPSPMLQKKIGGFBN98DB,坡道平面,1250000,32.31,
RPUPMLQKKIGGFBN56DB,坡道平面,1150000,32.31,
RPTPMLQKKIGGFBN09DB,坡道機械,750000,16.16,
RPTPMLQKKIGGFBN09DB,坡道機械,600000,16.16,
RPXPMLQKKIGGFBN86DB,坡道機械,800000,15.95,
RPXPMLQKKIGGFBN86DB,坡道機械,600000,15.95,
RPVPMLQKKIGGFBN66DB,坡道平面,1250000,32.31,
RPWPMLQKKIGGFBN76DB,坡道平面,1350000,31.90,
RPPQMLQKKIGGFBN78DB,坡道機械,750000,16.16,
RPPQMLQKKIGGFBN78DB,坡道機械,600000,16.16,
RPOQMLQKKIGGFBN68DB,坡道機械,750000,16.16,
RPTQMLQKKIGGFBN56DB,坡道平面,1250000,32.31,
RPQQMLQKKIGGFBN88DB,坡道機械,750000,16.16,
RPQQMLQKKIGGFBN88DB,坡道機械,600000,16.16,
RPSQMLQKKIGGFBN09DB,坡道平面,1250000,32.31,
RPUQMLQKKIGGFBN66DB,坡道機械,750000,16.16,
RPUQMLQKKIGGFBN66DB,坡道機械,600000,16.16,
RPWQMLQKKIGGFBN86DB,坡道機械,800000,16.16,
RPQRMLQKKIGGFBN98DB,坡道機械,800000,15.95,
RPPRMLQKKIGGFBN88DB,坡道平面,1350000,31.90,
RPPRMLQKKIGGFBN88DB,坡道機械,850000,15.95,
RPRRMLQKKIGGFBN09DB,坡道平面,1350000,32.31,
RPSRMLQKKIGGFBN56DB,坡道機械,600000,16.16,
RPSRMLQKKIGGFBN56DB,坡道機械,750000,16.16,
RPTRMLQKKIGGFBN66DB,坡道平面,1250000,32.31,
RPURMLQKKIGGFBN76DB,坡道平面,1250000,32.31,
RPXRMLQKKIGGFBN07DB,坡道機械,750000,16.16,
RPXRMLQKKIGGFBN07DB,坡道機械,600000,16.16,
RPWRMLQKKIGGFBN96DB,坡道平面,1250000,32.31,
RPWRMLQKKIGGFBN96DB,坡道機械,600000,16.16,
RPPSMLQKKIGGFBN98DB,坡道機械,750000,16.16,
RPPSMLQKKIGGFBN98DB,坡道機械,600000,16.16,
