編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOPMLNKKIGGFIB77CC,26,54.86,集合住宅,鋼筋混凝土造,85年1月19日,十四層,
RPOPMLNKKIGGFIB77CC,26,19.07,共有部份,鋼筋混凝土造,85年1月19日,十四層,
RPQNMLMKKIGGFIB67CC,2,44.25,集合住宅,鋼筋混凝土造,108年5月30日,十二層,
RPQNMLMKKIGGFIB67CC,2,54.47,防空避難室兼停車空間、梯廳、一般昇降機、緊急昇降機、污水機械室、水箱、排煙室、消防機械室、安全梯、停車空間、車道、電信室、發電機械室、台電配電室、公共服務空間、垃圾暫存室、機車停車空間、管委會使用空間、戶外安全梯、梯間、水錶室、走廊、機械室等２３項。,鋼筋混凝土造,108年5月30日,十二層,
RPTPMLNKKIGGFIB28CC,31,143.61,集合住宅,鋼筋混凝土造,80年1月20日,七層,
RPTPMLNKKIGGFIB28CC,31,25.31,共用部份,鋼筋混凝土造,80年1月20日,七層,
RPUPMLNKKIGGFIB38CC,42,79.10,集合住宅,鋼筋混凝土造,68年10月12日,五層,
RPSRMLMKKIGGFCB67CC,1,41.21,集合住宅,鋼筋混凝土造,109年7月31日,十二層,
RPSRMLMKKIGGFCB67CC,1,25.21,本共有部分係依使用執照之建築概要表記載項目有：停車空間，車道，樓梯間，排煙室，機械室，梯廳，發電機室，水箱，緊急昇降機，行動不便電梯，消防機械室，防空避難室兼停車空間，機車停車區，電信室，台電配電室，垃圾集中室，管理室，電梯，管理委員會使用空間，門廳，水錶室等２１項,鋼筋混凝土造,109年7月31日,十二層,
RPSRMLMKKIGGFCB67CC,1,10.54,本共有部分係依使用執照之建築概要表記載項目有：電梯，樓梯間，梯廳，排煙室，緊急昇降機，行動不便電梯，緊急昇降機電梯等７項,鋼筋混凝土造,109年7月31日,十二層,
RPVPMLNKKIGGFIB48CC,6,109.06,集合住宅,鋼筋混凝土造,104年12月7日,十五層,
RPVPMLNKKIGGFIB48CC,6,51.33,本共有部分之項目有停車空間．污水機房．消防機械室．蓄水池．樓梯間．電梯間．梯廳．排煙室．防空避難室兼停車空間．台電配電室．發電機室．電錶室．機房及電信室等１４項。,鋼筋混凝土造,104年12月7日,十五層,
RPVPMLNKKIGGFIB48CC,6,32.20,本共有部分之項目有公共服務空間．樓梯間．電梯間．梯廳．排煙室．環保室．管委會使用空間．水錶室．機械室及蓄水池等１０項。,鋼筋混凝土造,104年12月7日,十五層,
RPVNMLNKKIGGFIB28CC,2,54.61,集合住宅,鋼筋混凝土造,109年1月2日,十一層,
