編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
The serial number, land position,land shifting area square meter,the use zoning or compiles and checks,,,,land parcel
RPRNMLLKRHGGFFN09CB,舜耕段,103.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,04860018
RPPNMLLKRHGGFGN98CB,儒興段,95.27,都市：住,1,1,全筆移轉,03030000
RPPNMLLKRHGGFGN98CB,儒興段,39.57,都市：住,15,1,持分移轉,03030000
RPRNMLLKRHGGFGN56CB,儒興段,87.36,都市：住,1,1,全筆移轉,03030000
RPQNMLLKRHGGFBN58CB,和西段,37.37,都市：住,100000,2446,持分移轉,08540001
RPQNMLLKRHGGFGN09CB,儒興段,105.30,都市：住,1,1,全筆移轉,03030000
RPQNMLLKRHGGFGN09CB,儒興段,39.57,都市：住,15,1,持分移轉,03030000
RPQNMLNKRHGGFFN56CB,光復段,31.84,都市：住,145700,3184,持分移轉,07160000
RPSNMLLKRHGGFGN66CB,儒興段,100.95,都市：住,1,1,全筆移轉,03030000
RPRNMLLKRHGGFBN68CB,和群段,33.92,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,507,持分移轉,12130000
RPRNMLLKRHGGFBN68CB,和群段,.16,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,507,持分移轉,12130027
RPPNMLNKRHGGFGN56CB,儒興段,89.54,都市：住,1,1,全筆移轉,03030000
RPPNMLLKRHGGFFN88CB,舜耕段,101.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,04860000
RPROMLNKRHGGFFN76CB,大安段,23.24,都市：住,53903,2324,持分移轉,13090000
RPPNMLNKRHGGFBN68CB,和群段,33.92,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,507,持分移轉,12130000
RPPNMLNKRHGGFBN68CB,和群段,.16,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,507,持分移轉,12130027
RPPNMLNKRHGGFEN09DB,新興段,99.19,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,01860031
RPPNMLNKRHGGFEN09DB,新興段,28.64,非都市：一般農業區 ; 非都市編定：甲種建築用地,39,1,持分移轉,01860000
RPPNMLNKRHGGFAN58CB,西門口段,62.24,都市：住,78,1,持分移轉,04280000
RPPNMLNKRHGGFAN58CB,西門口段,11.57,都市：住,78,1,持分移轉,04280150
RPPNMLNKRHGGFAN58CB,西門口段,7.01,都市：住,78,1,持分移轉,04280151
RPPNMLNKRHGGFAN58CB,西門口段,11.53,都市：住,78,1,持分移轉,04280152
RPQNMLNKRHGGFDN98CB,和平段,17.83,都市：住,10000,86,持分移轉,11880000
RPQNMLNKRHGGFBN78CB,和群段,33.65,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,503,持分移轉,12130000
RPQNMLNKRHGGFBN78CB,和群段,.16,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,503,持分移轉,12130027
RPPNMLNKRHGGFDN88CB,鎮安段,21.78,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,1440,持分移轉,16030000
RPSNMLNKRHGGFDN56CB,和平段,25.30,都市：住,10000,122,持分移轉,11880000
RPRNMLNKRHGGFDN09CB,和平段,17.83,都市：住,10000,86,持分移轉,11880000
RPPNMLOKRHGGFGN66CB,儒田段,29.56,都市：住,66,1,持分移轉,02720000
RPPNMLOKRHGGFCN88CB,永安段,69.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,08190008
RPPNMLOKRHGGFDN98CB,和平段,17.83,都市：住,10000,86,持分移轉,11880000
RPPNMLPKRHGGFFN66CB,光復段,39.51,都市：住,145700,3951,持分移轉,07160000
RPTNMLPKRHGGFFN07CB,大安段,29.14,都市：住,10000,123,持分移轉,08920000
RPQNMLPKRHGGFFN76CB,大安段,29.14,都市：住,10000,123,持分移轉,08920000
RPQNMLOKRHGGFCN98CB,永安段,16.42,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,880,持分移轉,19790000
RPSNMLPKRHGGFFN96CB,大安段,36.96,都市：住,10000,156,持分移轉,08920000
RPUNMLPKRHGGFFN17CB,大安段,36.96,都市：住,10000,156,持分移轉,08920000
RPPNMLPKRHGGFHN86CB,大庭段,66.00,都市：住,1,1,全筆移轉,01300038
RPPNMLPKRHGGFHN86CB,大庭段,19.27,都市：住,26,1,持分移轉,01300053
RPPNMLPKRHGGFHN86CB,大庭段,6.00,都市：住,1,1,全筆移轉,01290008
RPRNMLPKRHGGFHN07CB,中東段,58.42,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,08750009
RPRNMLPKRHGGFHN07CB,中東段,15.69,非都市：鄉村區 ; 非都市編定：乙種建築用地,22,1,持分移轉,08750013
RPQNMLPKRHGGFEN66CB,湳西段,84.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02490011
RPQNMLPKRHGGFEN66CB,湳西段,4.28,非都市：鄉村區 ; 非都市編定：乙種建築用地,25,1,持分移轉,02490002
RPQNMLPKRHGGFEN66CB,湳西段,13.84,非都市：鄉村區 ; 非都市編定：乙種建築用地,25,1,持分移轉,02490018
RPPNMLPKRHGGFCN98CB,永安段,15.75,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,844,持分移轉,19790000
RPRNMLPKRHGGFCN56CB,永安段,15.75,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,844,持分移轉,19790000
RPPNMLPKRHGGFEN56CB,湳西段,82.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02490013
RPPNMLPKRHGGFEN56CB,湳西段,4.28,非都市：鄉村區 ; 非都市編定：乙種建築用地,25,1,持分移轉,02490002
RPPNMLPKRHGGFEN56CB,湳西段,13.84,非都市：鄉村區 ; 非都市編定：乙種建築用地,25,1,持分移轉,02490018
RPVNMLPKRHGGFFN27CB,大安段,36.96,都市：住,10000,156,持分移轉,08920000
RPRNMLPKRHGGFEN76CB,湳西段,80.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02490024
RPRNMLPKRHGGFEN76CB,湳西段,4.28,非都市：鄉村區 ; 非都市編定：乙種建築用地,25,1,持分移轉,02490002
RPRNMLPKRHGGFEN76CB,湳西段,13.84,非都市：鄉村區 ; 非都市編定：乙種建築用地,25,1,持分移轉,02490018
RPWNMLPKRHGGFFN37CB,大安段,29.14,都市：住,10000,123,持分移轉,08920000
RPTNMLPKRHGGFCN76CB,永安段,21.07,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1129,持分移轉,19790000
RPQNMLPKRHGGFCN09CB,永安段,15.75,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,844,持分移轉,19790000
RPPNMLOKRHGGFHN76CB,中東段,58.42,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,08750011
RPPNMLOKRHGGFHN76CB,中東段,15.69,非都市：鄉村區 ; 非都市編定：乙種建築用地,22,1,持分移轉,08750013
RPWNMLPKRHGGFCN07CB,永安段,15.75,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,844,持分移轉,19790000
RPUNMLPKRHGGFCN86CB,永安段,15.75,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,844,持分移轉,19790000
RPSNMLPKRHGGFCN66CB,永安段,21.07,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1129,持分移轉,19790000
RPXNMLPKRHGGFCN17CB,永安段,21.27,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1140,持分移轉,19790000
RPVNMLPKRHGGFCN96CB,永安段,21.07,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1129,持分移轉,19790000
RPOOMLPKRHGGFCN98CB,永安段,26.59,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1425,持分移轉,19790000
RPXNMLPKRHGGFBN07CB,和群段,34.32,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,513,持分移轉,12130000
RPXNMLPKRHGGFBN07CB,和群段,.16,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,513,持分移轉,12130027
RPSNMLPKRHGGFBN56CB,和群段,33.38,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,499,持分移轉,12130000
RPSNMLPKRHGGFBN56CB,和群段,.16,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,499,持分移轉,12130027
RPPOMLPKRHGGFCN09CB,永安段,26.59,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1425,持分移轉,19790000
RPQOMLPKRHGGFCN56CB,永安段,21.27,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1140,持分移轉,19790000
RPPNMLPKRHGGFBN88CB,和群段,35.92,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,537,持分移轉,12130000
RPPNMLPKRHGGFBN88CB,和群段,.17,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,537,持分移轉,12130027
RPQNMLPKRHGGFAN88CB,南郭段南郭小段,6.68,都市：住,71300,668,持分移轉,03860001
RPQNMLPKRHGGFAN88CB,南郭段南郭小段,5.82,都市：商,62200,582,持分移轉,03860016
RPWNMLPKRHGGFBN96CB,和群段,34.32,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,513,持分移轉,12130000
RPWNMLPKRHGGFBN96CB,和群段,.16,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,513,持分移轉,12130027
RPPNMLQKRHGGFHN96CB,光平段,22.09,都市：商,100000,1585,持分移轉,05960000
RPOOMLPKRHGGFBN88CB,和群段,35.92,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,537,持分移轉,12130000
RPOOMLPKRHGGFBN88CB,和群段,.17,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,537,持分移轉,12130027
RPPNMLQKRHGGFFN76CB,光復段,31.84,都市：住,145700,3184,持分移轉,07160000
RPQNMLQKRHGGFFN86CB,光復段,39.98,都市：住,80100,3998,持分移轉,07130000
RPTNMLQKRHGGFFN17CB,光復段,40.33,都市：住,80100,4033,持分移轉,07130000
RPWNMLQKRHGGFFN47CB,光復段,39.51,都市：住,145700,3951,持分移轉,07160000
RPRNMLQKRHGGFFN96CB,光復段,39.98,都市：住,80100,3998,持分移轉,07130000
RPVNMLQKRHGGFFN37CB,光復段,31.84,都市：住,145700,3184,持分移轉,07160000
RPSNMLQKRHGGFFN07CB,光復段,31.84,都市：住,145700,3184,持分移轉,07160000
RPUNMLQKRHGGFFN27CB,光復段,39.93,都市：住,80000,3993,持分移轉,07130005
RPXNMLQKRHGGFFN57CB,光復段,39.93,都市：住,80000,3993,持分移轉,07130005
RPPOMLQKRHGGFFN86CB,光復段,39.93,都市：住,80000,3993,持分移轉,07130005
RPOOMLQKRHGGFFN76CB,光復段,31.84,都市：住,145700,3184,持分移轉,07160000
RPWOMLQKRHGGFFN57CB,光復段,31.84,都市：住,145700,3184,持分移轉,07160000
RPROMLQKRHGGFFN07CB,光復段,31.84,都市：住,145700,3184,持分移轉,07160000
RPQOMLQKRHGGFFN96CB,光復段,39.93,都市：住,80000,3993,持分移轉,07130005
RPTOMLQKRHGGFFN27CB,光復段,31.84,都市：住,145700,3184,持分移轉,07160000
RPUOMLQKRHGGFFN37CB,光復段,39.51,都市：住,145700,3951,持分移轉,07160000
RPPPMLQKRHGGFFN96CB,光復段,39.43,都市：住,145700,3943,持分移轉,07160000
RPVOMLQKRHGGFFN47CB,光復段,39.43,都市：住,145700,3943,持分移轉,07160000
RPOPMLQKRHGGFFN86CB,光復段,39.93,都市：住,145700,3993,持分移轉,07160000
RPXOMLQKRHGGFFN67CB,光復段,39.93,都市：住,80000,3993,持分移轉,07130005
RPQPMLQKRHGGFFN07CB,光復段,31.84,都市：住,145700,3184,持分移轉,07160000
RPTPMLQKRHGGFFN37CB,光復段,39.43,都市：住,145700,3943,持分移轉,07160000
RPRPMLQKRHGGFFN17CB,光復段,31.84,都市：住,145700,3184,持分移轉,07160000
RPWPMLQKRHGGFFN67CB,光復段,39.43,都市：住,145700,3943,持分移轉,07160000
RPVPMLQKRHGGFFN57CB,光復段,39.51,都市：住,145700,3951,持分移轉,07160000
RPOQMLQKRHGGFFN96CB,光復段,40.28,都市：住,80000,4028,持分移轉,07130005
RPSPMLQKRHGGFFN27CB,光復段,39.98,都市：住,80100,3998,持分移轉,07160000
RPPQMLQKRHGGFFN07CB,光復段,39.93,都市：住,80000,3993,持分移轉,07130005
RPQQMLQKRHGGFFN17CB,光復段,39.93,都市：住,80000,3993,持分移轉,07130005
RPQNMLQKRHGGFBN09CB,和西段,36.63,都市：住,100000,2397,持分移轉,08540001
RPXPMLQKRHGGFFN77CB,光復段,39.93,都市：住,80000,3993,持分移轉,07130005
RPRNMLQKRHGGFBN56CB,和西段,37.37,都市：住,100000,2446,持分移轉,08540001
RPUPMLQKRHGGFFN47CB,光復段,31.84,都市：住,145700,3184,持分移轉,07160000
RPPNMLQKRHGGFAN88CB,溪南段,16.23,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,09040008
RPPNMLQKRHGGFAN88CB,溪南段,95.89,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,09040009
RPQNMLQKRHGGFDN66CB,鎮安段,32.76,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,2166,持分移轉,16030000
RPPNMLQKRHGGFDN56CB,鎮安段,35.85,非都市：鄉村區 ; 非都市編定：乙種建築用地,100000,2370,持分移轉,16030000
RPPNMLQKRHGGFCN09CB,永安段,21.27,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1140,持分移轉,19790000
RPUNMLQKRHGGFCN96CB,永安段,21.27,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1140,持分移轉,19790000
RPVNMLQKRHGGFCN07CB,永安段,21.27,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1140,持分移轉,19790000
RPQNMLQKRHGGFCN56CB,永安段,26.59,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1425,持分移轉,19790000
RPRNMLQKRHGGFCN66CB,永安段,26.59,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1425,持分移轉,19790000
RPWNMLQKRHGGFCN17CB,永安段,21.27,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1140,持分移轉,19790000
RPSNMLQKRHGGFCN76CB,永安段,26.59,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1425,持分移轉,19790000
RPTNMLQKRHGGFCN86CB,永安段,26.59,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1425,持分移轉,19790000
RPQOMLQKRHGGFCN66CB,永安段,21.27,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1140,持分移轉,19790000
RPTOMLQKRHGGFCN96CB,永安段,21.27,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1140,持分移轉,19790000
RPXNMLQKRHGGFCN27CB,永安段,21.27,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1140,持分移轉,19790000
RPPOMLQKRHGGFCN56CB,永安段,26.59,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1425,持分移轉,19790000
RPOOMLQKRHGGFCN09CB,永安段,26.59,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1425,持分移轉,19790000
RPUOMLQKRHGGFCN07CB,永安段,26.59,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1425,持分移轉,19790000
RPROMLQKRHGGFCN76CB,永安段,26.59,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1425,持分移轉,19790000
RPSOMLQKRHGGFCN86CB,永安段,26.59,非都市：特定農業區 ; 非都市編定：甲種建築用地,100000,1425,持分移轉,19790000
RPQNMLRKRHGGFHN17CB,成功段,51.00,都市：住,1,1,全筆移轉,16230044
