編號,土地位置,土地移轉面積(平方公尺),使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
The serial number, land position,land shifting area square meter,the use zoning or compiles and checks,,,,land parcel
RPQNMLLKRHGGFDQ56DB,安家厝段,132.43,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,16050006
RPPNMLPKRHGGFCQ76DB,三角段,103.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01420030
RPPNMLPKRHGGFCQ76DB,三角段,21.19,非都市：鄉村區 ; 非都市編定：乙種建築用地,32,1,持分移轉,01420034
RPPNMLPKRHGGFDQ76CB,嘉保段,110.80,都市：住,1,1,全筆移轉,01450011
RPPNMLMKRHGGFCQ98CB,東湖段,98.48,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,14150030
RPPNMLMKRHGGFCQ98CB,東湖段,.39,非都市：鄉村區 ; 非都市編定：乙種建築用地,31,1,持分移轉,14150003
RPPNMLMKRHGGFCQ98CB,東湖段,.48,非都市：鄉村區 ; 非都市編定：乙種建築用地,31,1,持分移轉,14150017
RPPNMLMKRHGGFCQ98CB,東湖段,16.43,非都市：鄉村區 ; 非都市編定：乙種建築用地,31,1,持分移轉,14150018
RPPNMLMKRHGGFCQ98CB,東湖段,.28,非都市：鄉村區 ; 非都市編定：乙種建築用地,31,1,持分移轉,14150034
RPPNMLMKRHGGFCQ98CB,東湖段,.32,非都市：鄉村區 ; 非都市編定：乙種建築用地,31,1,持分移轉,14150036
RPPNMLLKRHGGFDQ09DB,安家厝段,121.12,非都市：特定農業區 ; 非都市編定：甲種建築用地,163925,12112,持分移轉,16020000
RPPNMLLKRHGGFCQ88CB,雙援段,76.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,00900005
RPPNMLPKRHGGFDQ86DB,安家厝段,130.99,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,16220003
RPQNMLPKRHGGFDQ96DB,安家厝段,111.51,非都市：特定農業區 ; 非都市編定：甲種建築用地,146101,11151,持分移轉,16310000
RPRNMLPKRHGGFDQ96CB,嘉保段,100.25,都市：住,1,1,全筆移轉,01450013
RPVNMLPKRHGGFDQ37CB,嘉保段,100.25,都市：住,1,1,全筆移轉,01450017
RPQNMLPKRHGGFCQ86DB,三角段,100.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01420010
RPQNMLPKRHGGFCQ86DB,三角段,20.47,非都市：鄉村區 ; 非都市編定：乙種建築用地,32,1,持分移轉,01420001
RPQOMLPKRHGGFDQ96CB,嘉保段,102.96,都市：住,1,1,全筆移轉,01450022
RPSNMLPKRHGGFDQ07CB,嘉保段,100.25,都市：住,1,1,全筆移轉,01450014
RPTNMLPKRHGGFDQ17CB,嘉保段,100.25,都市：住,1,1,全筆移轉,01450015
RPROMLPKRHGGFDQ07CB,嘉保段,102.96,都市：住,1,1,全筆移轉,01450023
RPWOMLPKRHGGFDQ57CB,嘉保段,100.25,都市：住,1,1,全筆移轉,01450024
