編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPQNMLLMPHGGFAB27DA,坡道平面,1500000,23.83,地下一樓
RPQNMLLMPHGGFAB27DA,坡道平面,1500000,23.83,地下二樓
RPOOMLRKQHGGFAB67DA,坡道平面,0,12.81,地下二樓
RPXPMLOLQHGGFAB48DA,坡道平面,0,38.43,地下三樓
RPVNMLQLQHGGFAB28DA,坡道平面,0,26.58,地下二樓
RPVNMLRKQHGGFAB28DA,坡道機械,0,,地下二樓
RPVRMLNLQHGGFAB38DA,坡道機械,1000000,,地下二樓
RPQNMLRJRHGGFAB77DA,升降機械,0,,地下一樓
RPQNMLRJRHGGFAB77DA,升降機械,0,,地下一樓
RPRQMLRJRHGGFAB18DA,坡道機械,0,,地下一樓
RPQPMLTLPHGGFAB18DA,坡道平面,0,24.58,地下二樓
RPQPMLTLPHGGFAB18DA,坡道平面,0,24.58,地下二樓
RPQPMLTLPHGGFAB18DA,坡道平面,0,24.58,地下二樓
RPQNMLKKRHGGFAB17DA,坡道平面,0,,地下二樓
RPTPMLMKPHGGFBB77DA,坡道平面,1200000,24.48,地下四樓
RPPPMLMKQHGGFBB47DA,坡道平面,0,34.66,地下一樓
RPSOMLOLQHGGFAB87DA,坡道平面,0,19.82,地下一樓
RPSOMLOLQHGGFAB87DA,坡道平面,0,19.82,地下一樓
RPRPMLSKQHGGFBB28DA,坡道平面,0,,地下一樓
RPVPMLKMQHGGFBB08DA,坡道平面,0,23.17,地下一樓
RPQNMLPJRHGGFBB67DA,坡道平面,0,,地下二樓
RPQOMLRJRHGGFBB97DA,坡道機械,0,13.00,地下二樓
RPXOMLMJRHGGFBB18DA,坡道平面,0,35.56,地下二樓
RPXOMLMJRHGGFBB18DA,坡道平面,0,35.56,地下二樓
RPVNMLSJRHGGFBB48DA,坡道平面,0,32.06,地下四樓
RPVNMLSJRHGGFBB48DA,坡道平面,0,32.06,地下四樓
RPQRMLSJRHGGFBB38DA,坡道平面,0,24.06,地下三樓
RPTNMLSJRHGGFBB28DA,坡道平面,500000,29.75,地下四樓
RPUOMLTJQHGGFCB58DA,坡道平面,0,33.18,地下二樓
RPUOMLTJQHGGFCB58DA,坡道平面,0,33.18,地下二樓
RPSQMLTJRHGGFBB58DA,升降機械,0,21.67,地下二樓
RPSQMLTJRHGGFBB58DA,升降機械,0,21.67,地下二樓
RPVNMLLKQHGGFCB87DA,坡道平面,1600000,24.52,地下一樓
RPWNMLMKQHGGFCB08DA,坡道平面,0,35.95,地下三樓
RPTQMLQKQHGGFCB48DA,坡道平面,1800000,34.86,地下五樓含以下
RPQRMLQKQHGGFCB28DA,坡道機械,1000000,23.35,地下二樓
RPWNMLTKQHGGFCB78DA,坡道平面,0,26.96,地下三樓
RPWNMLTKQHGGFCB78DA,坡道平面,0,26.96,地下三樓
